,,income,income,expenses,expenses,intangibles,intangibles,fixed_assets,fixed_assets,noncurrent_assets,noncurrent_assets,inventory,inventory,net_assets,net_assets,receivables,receivables,current_assets,current_assets,assets,assets,lt_debt,lt_debt,st_debt,st_debt,passive,passive,nwc,nwc,equity,equity,total_debt,total_debt,sales,sales,cgs,cgs,commercial,commercial,admin_expenses,admin_expenses,interest_paid,interest_paid,ebt,ebt,eat,eat,ebit,ebit,labor_costs,labor_costs,interest_payment,interest_payment,interest_coverage,interest_coverage,net_profit_margin,net_profit_margin,ros,ros
,,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var,mean,var
size_cat,industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Малые предприятия,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,353750.0,35311756327.0,347478.85714285716,35603900158.14286,274.75,26492.785714285714,2202.125,5036058.125,5168.125,51627722.982142866,118069.72727272728,2874638255.8181834,13910.818181818182,7257198192.563637,102265.81818181818,2568599519.163636,247343.81818181818,16294090159.16364,251102.45454545456,17460260402.27272,116804.09090909091,20640769830.090904,21011.545454545456,673262385.2727273,251102.45454545456,17460260402.27272,123238.90909090909,3580013320.29091,13910.727272727272,7257197722.018183,237191.63636363635,34965883497.25456,444378.9090909091,53366452820.09092,370764.1818181818,34876657642.16364,70243.90909090909,2266917059.6909094,,,12795.0,213060009.99999997,11346.90909090909,5564895573.690909,3804.909090909091,6194208494.490908,22490.636363636364,6161674300.854547,42270.666666666664,931649161.3333335,8063.666666666667,22067962.333333332,4.666118181818182,73.83366258963636,-0.011936363636363639,0.027200392545454543,0.011881818181818183,0.00029297363636363635
Малые предприятия,"Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки",415247.4285714286,12928793903.952383,399886.5714285714,7919392219.619048,,,16428.545454545456,297025869.6727272,20411.0,467110788.4,3279.181818181818,423285.76363636367,21403.909090909092,396776655.6909091,32575.727272727272,897605536.218182,51152.09090909091,1576305029.890909,71563.09090909091,3335982878.6909094,,,,,71563.09090909091,3335982878.6909094,13973.454545454546,265920363.6727273,21403.909090909092,396776655.6909091,50159.181818181816,1478008951.963636,356309.54545454547,13864953175.472727,324948.36363636365,7455476839.454546,,,32321.0,682112.0,2375.0,13448.0,11318.272727272728,458101732.2181818,7712.727272727273,287687435.0181818,11034.454545454546,436298828.6727273,188123.36363636365,2772090745.8545456,,,17.59625,300.6176520050001,0.015027272727272728,0.0006657641818181817,0.06414545454545455,0.0008395587272727269
Малые предприятия,Деятельность аэропортовая,3884753.2666666666,21303279092216.918,1065354.6666666667,1512589293500.0952,47.666666666666664,1139.5,157311.96666666667,35050326716.3092,6599138.151515151,85794746388972.5,6910.6551724137935,41792116.948275864,5836349.8125,70778795509358.42,153859.27272727274,130588139082.51706,879768.6363636364,2532690286797.1763,7478906.7272727275,108936753641023.27,1219881.0,4864780172794.37,757523.3461538461,2404101922681.8354,7478906.7272727275,108936753641023.27,68557.1875,291209095376.3508,5836349.90625,70778797672972.98,1856285.9375,8366620848282.254,245232.78125,22964538107.531254,143561.0,13628856448.13333,4805.75,2536426.5,180339.0,79726668998.58333,147579.59375,79488026190.3135,1554274.9696969697,10474518843009.719,1553725.5454545454,10425547615030.441,-166279.1875,356655096983.31854,253380.40625,214769326241.5393,91897.25,44447013999.225815,0.10857741935483903,96.23039090247312,12.498096774193545,4503.871912539656,-0.19615806451612902,0.10884013784946237
Малые предприятия,Деятельность больничных организаций,299913.21428571426,12040567374.027475,292153.5714285714,13316203103.186811,3765.4117647058824,27419558.50735294,107544.90909090909,6556016463.61039,112711.95454545454,6636237673.759738,14892.181818181818,145250113.7748918,86955.5,4756312815.119047,22842.090909090908,252165642.46753243,60517.045454545456,1905198244.6168823,173228.95454545456,11354285429.188314,84079.58333333333,4979700718.628788,13006.25,70573853.07142857,173228.95454545456,11354285429.188314,25951.227272727272,2143705961.9935062,86955.45454545454,4756306800.7359295,86766.45454545454,4239584043.688311,269387.7272727273,10781935725.160175,189884.77272727274,9077392956.564936,7910.454545454545,67053940.06926407,50830.72727272727,479057091.6363636,5578.714285714285,12284981.296703296,6994.909090909091,352312441.4199134,6944.363636363636,352565643.0995671,9886.0,324133596.47619045,88602.22222222222,2808458717.24183,5918.846153846154,10765652.641025642,3.2135357142857144,74.73417645324176,0.035995,0.008556929973684213,0.09495454545454546,0.007348313073593076
Малые предприятия,Деятельность в области архитектуры,473572.78571428574,48832566273.56593,747872.3571428572,46051978305.47801,10844.75,45165120.25,55430.68421052631,8927100106.005846,210412.31578947368,38484290949.56141,134845.44444444444,15569774783.79085,-883314.35,2087379683451.6077,83707.95,2596289928.6815786,444639.55,116501537812.6816,644531.15,224025754720.44998,55157.6,3019849895.3,34354.21052631579,2364558863.3976607,644531.15,224025754720.44998,-1220897.75,3221717351864.934,-883314.35,2087379471093.0813,1527845.5,3502823630299.5264,391812.6,54712230856.357895,513878.2105263158,84635221488.73102,,,90888.1052631579,1016280145.3216373,8475.473684210527,100940307.70760234,-221192.95,98618074219.62895,-198726.25,72547981380.72368,-213836.2,99162983298.4842,167682.27777777778,24234378986.212418,5471.0,4727084.666666667,-188.29508947368421,118909.11840197654,-0.9971500000000001,1.9568676352631578,-1.003865,2.4219926308157897
Малые предприятия,"Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",666470.75,179477134281.92856,677058.25,231718271377.07144,311383.1666666667,7200130370.166666,124886.44444444444,9296507211.777779,451430.22222222225,72227600994.44444,840910.1111111111,2901942980806.1113,887152.3333333334,451053067389.74994,3210098.777777778,9601590011732.945,4670058.555555556,14954708868168.027,5121488.777777778,16048683654917.941,1734070.0,,1407507.0,533216964845.0,5121488.777777778,16048683654917.941,2180608.5,9811398226441.43,887152.2222222222,451053298183.1945,4752112.5,13229680226615.143,508716.375,78357465011.41072,393790.75,56354953016.21429,190.0,,223488.6,19070540884.3,30001.0,,-14413.666666666666,7950332575.25,-13958.222222222223,4679382644.194445,-48842.75,6569642706.214286,366442.875,24132353782.69643,10564.0,,-7.416,,-0.007487500000000001,0.011829295535714286,-0.04025,0.01812246
Малые предприятия,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта",1469022.0,15389159335177.125,1478712.6923076923,15531106451432.945,82.5,5675.866666666667,131720.82926829267,52991330488.89513,142364.36585365853,58494496561.08779,53545.46153846154,2744312760.3076935,362609.4761904762,1595655493917.1821,148185.57142857142,16915102722.397211,427332.40476190473,1497341302102.442,566307.0952380953,1730392857316.2349,60781.833333333336,649020278.1666666,36075.0625,1660642142.5958333,566307.0952380953,1730392857316.2349,73899.41463414633,33733996706.798775,362609.45238095237,1595655512571.3755,398136.5853658537,1569833886678.0483,324000.1904761905,52362669398.01161,271177.7380952381,44528200687.124855,913.4545454545455,1576178.6727272728,54468.15151515151,515557947.94507575,3506.52,15812385.926666668,-12727.333333333334,4524692508.227642,-14924.119047619048,3773710519.180604,-12714.073170731708,4521451522.819512,137028.55,7351049020.920512,3438.3571428571427,4825009.324175824,-279.669888,1052720.3378511474,-0.08259512195121951,0.07313486397560975,-0.011695238095238095,0.031257001440185825
Малые предприятия,Деятельность в области защиты информации и обеспечения безопасности критической информационной инфраструктуры,593922.0,24855185349.66666,586355.2857142857,25017853223.904766,141.125,7472.410714285715,677.1111111111111,146915.61111111112,722.2,133403.06666666665,27367.3,104259018.45555556,13233.5,56117695.61111111,16799.9,56151368.099999994,56865.0,322298102.2222224,57587.3,320437632.2333333,29340.0,138853000.0,5421.25,16818140.916666668,57587.3,320437632.2333333,30352.25,332664504.78571427,13233.6,56119668.711111106,46581.0,179084384.0,513439.8,33540584209.511124,491264.5,34992398366.72222,5765.8,34573539.7,17002.0,176002079.3333333,1482.7142857142858,362877.5714285714,6270.1,21173419.877777778,5009.7,13549694.011111109,8095.125,26070542.982142854,9224.0,65826823.0,,,4.762983333333334,9.722971461666665,0.01009,4.3825444444444445e-05,0.014730000000000002,6.35178888888889e-05
Малые предприятия,"Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях",965549.9615384615,4654631057666.999,974913.3076923077,4608504481147.742,10776.642857142857,718130952.0158728,36843.14634146341,1847529846.3280492,102858.73170731707,14220988981.251217,112488.58536585367,27017420500.598778,117306.07142857143,66695088603.62893,451226.85714285716,938794305767.4423,661519.0952380953,1059161058814.2833,761928.9047619047,1110604712771.7463,29212.5,2633012678.571429,159620.21739130435,27701768473.996048,761928.9047619047,1110604712771.7463,89001.54761904762,42837647503.71719,117306.14285714286,66695089250.27174,644471.5238095238,1134868112709.0356,842943.7380952381,2981003889952.6865,776591.5952380953,2654679991126.1987,42592.13333333333,2618677559.55238,106124.64,9080602303.90667,12782.533333333333,266039174.87816086,-39501.625,22709198046.49679,-41041.02380952381,19069648650.414055,-31132.268292682926,21442769411.501217,264316.8,15396367392.282352,13829.166666666666,285885925.3235294,1.8421500000000004,1413.0228081729313,-0.09346904761904762,0.07636980511614401,-0.018733333333333334,0.049606524715447145
Малые предприятия,"Деятельность в области медицины прочая, не включенная в другие группировки",608451.5714285715,48428231951.285706,562226.7142857143,28145289105.904755,137648.33333333334,448444152.3333335,14657.636363636364,116971086.65454546,52198.09090909091,5208526566.290909,36181.181818181816,1347846962.763636,-127922.72727272728,24563418738.818184,106083.27272727272,1762393809.6181817,175513.72727272726,9941613675.618181,227711.81818181818,27726559902.163635,266246.4,3029060420.8,140204.45454545456,19874388224.272728,227711.81818181818,27726559902.163635,57251.7,2035593274.233333,-127922.63636363637,24563388605.854546,357956.4,7370282434.711112,449223.7272727273,69840594605.61818,294633.8181818182,23081606190.563637,182.0,63368.0,101212.63636363637,4092739197.0545454,20850.454545454544,171631104.27272728,17247.545454545456,6723324386.272727,17247.545454545456,6723324386.272727,42946.1,6197284430.988889,65526.875,1883069186.125,32164.5,1075042080.5,2.76177,23.741333335666667,-0.032054545454545454,0.039055942727272724,0.09008181818181818,0.008461871636363635
Малые предприятия,Деятельность в области отдыха и развлечений,233009.14285714287,2852966841.47619,231363.7142857143,2673297952.9047623,,,1117.7777777777778,698671.1944444445,1153.6666666666667,738426.75,3804.4,26507214.266666666,997.3,194189806.89999998,46076.2,1729197337.7333333,86924.3,1565023039.7888892,87962.6,1537200302.0444446,,,46240.88888888889,1191109394.1111112,87962.6,1537200302.0444446,21842.222222222223,1000591832.6944444,997.3,194189806.89999998,94244.11111111111,1789449554.861111,177988.9,4190658149.4333334,57663.4,275966775.1555556,10537.0,62938395.0,110966.9,1921228486.766667,1016.1428571428571,2203543.8095238092,617.5,8747841.388888888,197.8,6134973.733333334,1251.4444444444443,4079740.7777777785,57728.444444444445,619281971.5277778,550.2,518454.2,2.4496333333333333,7.352073782666667,-0.0012900000000000001,0.00016007655555555554,0.014620000000000003,0.0017089173333333333
Малые предприятия,Деятельность в области права,218864.15384615384,55978513653.807686,159917.53846153847,11801379506.935896,1796.0,,23887.85714285714,1813291539.3626368,32792.46666666667,3877360032.695239,2577.5714285714284,18940285.95238095,35340.0,14442862786.0,86558.13333333333,2699501713.6952386,134802.46666666667,19661649355.69524,167595.0,40229740362.0,51202.6,3219356352.3,45800.11111111111,4006992863.111111,167595.0,40229740362.0,66638.66666666667,14496053605.09524,35339.933333333334,14442861540.495237,132254.93333333332,11745176553.495237,175932.7857142857,18744950587.873627,120811.07142857143,3353473366.8406596,,,73212.2,3181140344.7,2466.5,12637607.142857144,51199.73333333333,21153510526.49524,39854.73333333333,13367728322.352383,57600.78571428572,22010357748.48901,82229.8,4053760825.7,34.333333333333336,662.3333333333333,242.44938750000003,205003.63512780415,-0.04348571428571427,0.4033109797802198,-0.08457142857142855,0.5932878298901099
Малые предприятия,Деятельность в области права и бухгалтерского учета,162584.375,3723793802.5535707,44972.5,368100063.1428572,,,332.4,223189.82222222222,15884.3,1208305129.122222,11673.166666666666,16195598.166666668,75780.2,3541884918.622222,26449.8,265234583.28888887,116689.0,8730348744.888887,132573.4,11008863690.711113,2565.5,6612.5,26237.333333333332,2383077398.7499995,132573.3,11008882434.900002,5125.9,643819619.6555556,75780.1,3541897490.322222,56793.2,2602842941.733333,130800.5,5697338679.388889,29984.0,,,,34431.555555555555,208478517.7777778,509.77777777777777,526404.4444444445,92481.4,4750684800.044445,87055.2,4248722233.733333,89203.6,4381377562.488888,23475.571428571428,83648653.95238097,1014.0,1479200.0,990.8165111111113,2340701.643824582,0.47016,0.290169476,0.65673,0.054355715666666686
Малые предприятия,Деятельность в области радиовещания,402277.4285714286,1208543722.6190488,343772.0,411959115.0,18854.5,14307572.3,3688.5,578499.0999999999,82259.5,19056861.9,3468.5,5826115.5,213297.16666666666,3669584068.566667,172522.5,4680608530.7,185069.33333333334,4307658344.666667,267329.0,4027320866.8,,,1424.0,,267329.0,4027320866.8,133276.66666666666,3883679368.666667,213297.16666666666,3669584068.566667,54031.833333333336,142780313.7666667,391394.6666666667,1348248175.4666677,241791.16666666666,167766906.16666657,46328.0,52336447.0,65336.0,1464365577.6,6.0,2.0,58780.666666666664,853599479.4666666,43908.333333333336,475984822.2666666,58372.333333333336,868507723.8666668,74787.16666666667,45814920.16666666,,,9553.471450000001,5105108.124290206,0.11013333333333335,0.0021455586666666664,0.15293333333333334,0.0037226346666666675
Малые предприятия,Деятельность в области связи на базе беспроводных технологий,485734.75,48549627638.25,479688.5,47161990563.0,173.5,220.5,191990.0,2106970880.6666667,192076.75,2115578850.9166663,40463.5,757862269.6666666,5991.6,42435098.3,61714.0,1399029788.5,104577.2,4421065095.7,258238.6,25926623162.8,229029.5,1856764541.6666667,6720.0,133787053.0,258238.6,25926623162.8,41950.2,629873856.2,5991.6,42435098.3,252247.0,24233846925.5,482980.5,47902817643.0,400917.0,28978407246.66666,,,98557.0,18556232.0,19600.5,64123516.333333336,6046.25,12940630.25,3959.0,6250802.666666667,23379.5,133560083.66666667,173700.0,687018312.0,2487.0,968832.0,1.154625,0.034760562500000015,0.0078,5.313333333333333e-06,0.06715,6.943333333333332e-06
Малые предприятия,Деятельность в области связи на базе проводных технологий прочая,398946.0,22457646119.857143,281816.26666666666,7701180790.923808,208.27272727272728,34409.418181818175,122401.60869565218,18651142349.703556,169916.1739130435,35770100295.69564,19374.08695652174,694648427.3557312,502651.9130434783,143684675424.17386,132740.60869565216,6846545656.430829,394189.73913043475,93967003816.2925,564106.0,167592432723.00006,,,6056.571428571428,8518741.619047618,564106.0,167592432723.00006,138627.95652173914,8620381321.134386,502651.82608695654,143684658849.6047,61456.217391304344,6609099715.359684,324128.3043478261,24030952821.675888,194504.5652173913,14819246686.620562,8328.5,20575275.666666668,56717.52173913043,3689680807.26087,6796.625,159075982.2678571,93560.26086956522,4742007192.292489,74301.73913043478,3015847224.2924905,71987.0,3442129773.909091,44430.294117647056,324214883.3455882,2448.0,20289829.5,149.2335,26300.290882457146,0.20803913043478262,0.007657723399209484,0.18990434782608695,0.008054494071146246
Малые предприятия,Деятельность в области телевизионного вещания,208843.14285714287,4007507320.809523,181426.42857142858,651414853.6190476,1125.7777777777778,645461.4444444445,53279.36363636364,128714972.25454545,55817.181818181816,124282187.56363639,4290.818181818182,12355802.363636361,119574.0,11024768463.4,18769.272727272728,57372948.21818181,88168.18181818182,12304332712.163637,143985.36363636365,13281029657.054546,,,,,143985.36363636365,13281029657.054546,44849.09090909091,1030433051.490909,119574.0,11024768463.4,24411.363636363636,146543190.8545454,193630.18181818182,2835720787.963636,133409.0909090909,384060874.2909091,1353.090909090909,2586689.490909091,41639.27272727273,28896917.21818181,,,19277.454545454544,1216777549.0727274,15429.545454545454,811832675.6727273,17335.0,1137581638.4,117630.0,335740645.6000002,,,,,0.06132727272727272,0.00690210418181818,0.06633636363636364,0.009941426545454546
Малые предприятия,"Деятельность вспомогательная прочая, связанная с перевозками",254132.48571428572,57586036238.551254,233473.45714285714,43358950223.078995,122.72727272727273,16833.418181818182,6224.173913043478,255493738.2357488,8017.816326530612,249230928.61139452,3957.5813953488373,42963712.86821705,28652.854545454546,2559971188.7191925,23340.436363636363,806278702.4727273,53916.09090909091,5555312270.195287,61059.25454545455,6067569080.896969,9201.1875,119762714.02916667,3256.85,45318664.449999996,61059.25454545455,6067569080.896969,26666.672727272726,2759324902.335354,28652.745454545453,2559976113.971044,32406.4,1436431301.3185184,203060.30909090908,64737295114.143425,172328.86538461538,42609146048.707016,10070.91304347826,79425823.53754939,29075.11111111111,739242815.7015874,546.96,975252.7899999999,17390.090909090908,1284006575.8989902,13487.618181818181,785572499.8329966,17007.545454545456,1220585061.6969697,30585.941176470587,702093457.5115864,456.6666666666667,587351.6666666667,907.8076159999999,10508252.980832567,0.024663636363636363,0.01854705124579124,0.0029927272727272754,0.050186262909090916
Малые предприятия,Деятельность геодезическая и картографическая,248121.16666666666,6736611610.166667,245068.16666666666,6692081103.366666,23534.0,6321679.0,12614.1,236767378.1,19674.3,558170426.9000001,246605.9,5028962036.322222,28826.9,253372980.10000002,195776.4,19305793422.04444,474193.7,22500756131.344448,493867.8,20417846733.288895,60620.555555555555,1221761811.2777777,39658.4,415504339.37777776,493867.8,20417846733.288895,81660.0,1520011466.0,28826.8,253372791.28888887,470297.8,22421951212.17778,295099.9,22105870187.433334,234169.9,22335055159.433334,,,56161.4,167957426.71111113,13890.6,28880610.933333334,3915.9,16273835.877777778,2477.2,10189162.177777778,14599.7,27468713.788888887,70293.0,634131775.0,7588.6,56731704.3,1.13903,0.16850449788888883,0.01043,0.00018751122222222222,-0.0015200000000000027,0.017237670666666666
Малые предприятия,"Деятельность геодезическая, кроме создания геодезической, нивелирной и гравиметрической сетей",513433.4285714286,21105882771.285717,537247.1428571428,14727795454.809525,,,153824.27272727274,933479868.818182,166883.18181818182,421373889.3636363,97768.0,5400136470.799999,294054.8181818182,10711778827.16364,387386.45454545453,101565507523.27274,531392.4545454546,89711952832.47273,698275.6363636364,93504855674.05455,2227.375,10400322.267857144,104933.45454545454,1372467047.0727272,698275.1818181818,93504361275.96364,219747.36363636365,13463789968.254545,294054.45454545453,10711671430.072727,404220.8181818182,64864231570.963646,630411.5454545454,146920249009.6727,429515.2727272727,72946402271.41817,,,168212.72727272726,3889913424.2181816,13763.272727272728,10630103.61818182,14813.818181818182,11566261951.363636,8026.909090909091,7725869145.690908,28317.363636363636,11550752636.654547,111179.875,2368766246.9821424,14419.625,12198878.55357143,2.1996272727272728,73.52071480418184,-0.027045454545454553,0.031217942727272723,-0.002072727272727266,0.04639144818181819
